kind,name,id,time,team
Start,ComputeCosine,Pride3_Sense6,6047638871972,Achilleus
End,Tokenize,Sense6,6047760533331,Achilleus
Start,Collect,Sense6,6047760726182,Achilleus
End,Collect,Sense6,6047848883598,Achilleus
Start,ComputeScalar,Sense6,6047849192995,Achilleus
Start,ComputeScalar,Pride3_Sense6,6047849201609,Achilleus
End,ComputeScalar,Pride3_Sense6,6047852529009,Achilleus
End,ComputeScalar,Sense6,6047865778310,Achilleus
End,ComputeCosine,Pride3_Sense6,6047866043170,Achilleus
Start,Tokenize,Pride4,6050623097930,Achilleus
Start,Tokenize,Sense1,6050628309519,Achilleus
End,Tokenize,Sense1,6050629807421,Achilleus
Start,Collect,Sense1,6050629913402,Achilleus
End,Collect,Sense1,6050631122831,Achilleus
Start,ComputeScalar,Sense1,6050631256932,Achilleus
End,ComputeScalar,Sense1,6050631444955,Achilleus
End,Tokenize,Pride4,6050635400382,Achilleus
Start,Collect,Pride4,6050635513136,Achilleus
End,Collect,Pride4,6050653775561,Achilleus
Start,ComputeScalar,Pride4,6050653964196,Achilleus
End,ComputeScalar,Pride4,6050657917957,Achilleus
Start,ComputeCosine,Pride4_Sense1,6050658124569,Achilleus
Start,ComputeScalar,Pride4_Sense1,6050658217582,Achilleus
End,ComputeScalar,Pride4_Sense1,6050658664392,Achilleus
End,ComputeCosine,Pride4_Sense1,6050658760258,Achilleus
Start,Tokenize,Pride4,6053635995033,Achilleus
Start,Tokenize,Sense2,6053636024601,Achilleus
End,Tokenize,Sense2,6053639059389,Achilleus
Start,Collect,Sense2,6053639221899,Achilleus
End,Collect,Sense2,6053642171171,Achilleus
Start,ComputeScalar,Sense2,6053642379223,Achilleus
End,ComputeScalar,Sense2,6053642768030,Achilleus
End,Tokenize,Pride4,6053648694495,Achilleus
Start,Collect,Pride4,6053649433263,Achilleus
End,Collect,Pride4,6053669400857,Achilleus
Start,ComputeScalar,Pride4_Sense2,6053669676696,Achilleus
End,ComputeScalar,Pride4_Sense2,6053670536564,Achilleus
Start,ComputeScalar,Pride4,6053670703669,Achilleus
End,ComputeScalar,Pride4,6053674607778,Achilleus
Start,ComputeCosine,Pride4_Sense2,6053674794659,Achilleus
End,ComputeCosine,Pride4_Sense2,6053674825914,Achilleus
Start,Tokenize,Pride4,6056648452488,Achilleus
Start,Tokenize,Sense3,6056905726571,Achilleus
End,Tokenize,Sense3,6056911563603,Achilleus
Start,Collect,Sense3,6056911825950,Achilleus
End,Collect,Sense3,6056919714671,Achilleus
Start,ComputeScalar,Sense3,6056919974560,Achilleus
End,ComputeScalar,Sense3,6056921781707,Achilleus
End,Tokenize,Pride4,6056923830917,Achilleus
Start,Collect,Pride4,6056923943940,Achilleus
End,Collect,Pride4,6056941365716,Achilleus
