type,name,input_id,time,team,meas_id
STOP,Tokenize2,Sense1,5106314374611,KrilabCsapat,Pride2_Sense1
START,Collect1,Pride2,5106314418547,KrilabCsapat,Pride2_Sense1
STOP,Collect1,Pride2,5106317641353,KrilabCsapat,Pride2_Sense1
START,Collect2,Sense1,5106317692598,KrilabCsapat,Pride2_Sense1
STOP,Collect2,Sense1,5106321080781,KrilabCsapat,Pride2_Sense1
START,ComputeScalar3,Pride2_Sense1,5106321127759,KrilabCsapat,Pride2_Sense1
STOP,ComputeScalar3,Pride2_Sense1,5106323675051,KrilabCsapat,Pride2_Sense1
START,ComputeScalar1,Pride2,5106323729040,KrilabCsapat,Pride2_Sense1
STOP,ComputeScalar1,Pride2,5106325447070,KrilabCsapat,Pride2_Sense1
START,ComputeScalar2,Sense1,5106325491662,KrilabCsapat,Pride2_Sense1
STOP,ComputeScalar2,Sense1,5106326176140,KrilabCsapat,Pride2_Sense1
START,ComputeCosine,Pride2_Sense1,5106326210140,KrilabCsapat,Pride2_Sense1
STOP,ComputeCosine,Pride2_Sense1,5106326219104,KrilabCsapat,Pride2_Sense1
QUEUE,Tokenize1,Pride2,5106326305702,KrilabCsapat,Pride2_Sense2
QUEUE,Tokenize2,Sense2,5106326511698,KrilabCsapat,Pride2_Sense2
QUEUE,Collect1,Pride2,5106326534739,KrilabCsapat,Pride2_Sense2
QUEUE,Collect2,Sense2,5106326561670,KrilabCsapat,Pride2_Sense2
QUEUE,ComputeScalar3,Pride2_Sense2,5106326577770,KrilabCsapat,Pride2_Sense2
QUEUE,ComputeScalar1,Pride2,5106326593152,KrilabCsapat,Pride2_Sense2
QUEUE,ComputeScalar2,Sense2,5106326607449,KrilabCsapat,Pride2_Sense2
QUEUE,ComputeCosine,Pride2_Sense2,5106326623455,KrilabCsapat,Pride2_Sense2
START,Tokenize1,Pride2,5106326861406,KrilabCsapat,Pride2_Sense2
STOP,Tokenize1,Pride2,5106330689435,KrilabCsapat,Pride2_Sense2
START,Tokenize2,Sense2,5106330982293,KrilabCsapat,Pride2_Sense2
STOP,Tokenize2,Sense2,5106334707487,KrilabCsapat,Pride2_Sense2
START,Collect1,Pride2,5106334750323,KrilabCsapat,Pride2_Sense2
STOP,Collect1,Pride2,5106337468915,KrilabCsapat,Pride2_Sense2
START,Collect2,Sense2,5106337523510,KrilabCsapat,Pride2_Sense2
STOP,Collect2,Sense2,5106340570101,KrilabCsapat,Pride2_Sense2
START,ComputeScalar3,Pride2_Sense2,5106340618846,KrilabCsapat,Pride2_Sense2
STOP,ComputeScalar3,Pride2_Sense2,5106341772797,KrilabCsapat,Pride2_Sense2
START,ComputeScalar1,Pride2,5106341813655,KrilabCsapat,Pride2_Sense2
STOP,ComputeScalar1,Pride2,5106342356415,KrilabCsapat,Pride2_Sense2
START,ComputeScalar2,Sense2,5106342387370,KrilabCsapat,Pride2_Sense2
STOP,ComputeScalar2,Sense2,5106342937529,KrilabCsapat,Pride2_Sense2
START,ComputeCosine,Pride2_Sense2,5106342980260,KrilabCsapat,Pride2_Sense2
STOP,ComputeCosine,Pride2_Sense2,5106342988622,KrilabCsapat,Pride2_Sense2
QUEUE,Tokenize1,Pride2,5106343082310,KrilabCsapat,Pride2_Sense3
QUEUE,Tokenize2,Sense3,5106343314014,KrilabCsapat,Pride2_Sense3
QUEUE,Collect1,Pride2,5106343335783,KrilabCsapat,Pride2_Sense3
QUEUE,Collect2,Sense3,5106343346331,KrilabCsapat,Pride2_Sense3
QUEUE,ComputeScalar3,Pride2_Sense3,5106343355418,KrilabCsapat,Pride2_Sense3
QUEUE,ComputeScalar1,Pride2,5106343366054,KrilabCsapat,Pride2_Sense3
QUEUE,ComputeScalar2,Sense3,5106343374101,KrilabCsapat,Pride2_Sense3
QUEUE,ComputeCosine,Pride2_Sense3,5106343382059,KrilabCsapat,Pride2_Sense3
START,Tokenize1,Pride2,5106343647693,KrilabCsapat,Pride2_Sense3
STOP,Tokenize1,Pride2,5106347639659,KrilabCsapat,Pride2_Sense3
START,Tokenize2,Sense3,5106347905073,KrilabCsapat,Pride2_Sense3
STOP,Tokenize2,Sense3,5106352296591,KrilabCsapat,Pride2_Sense3
START,Collect1,Pride2,5106352359654,KrilabCsapat,Pride2_Sense3
STOP,Collect1,Pride2,5106355016570,KrilabCsapat,Pride2_Sense3
START,Collect2,Sense3,5106355060674,KrilabCsapat,Pride2_Sense3
STOP,Collect2,Sense3,5106357500235,KrilabCsapat,Pride2_Sense3
START,ComputeScalar3,Pride2_Sense3,5106357548758,KrilabCsapat,Pride2_Sense3
STOP,ComputeScalar3,Pride2_Sense3,5106358690536,KrilabCsapat,Pride2_Sense3
START,ComputeScalar1,Pride2,5106358741674,KrilabCsapat,Pride2_Sense3
STOP,ComputeScalar1,Pride2,5106359503371,KrilabCsapat,Pride2_Sense3
START,ComputeScalar2,Sense3,5106359556116,KrilabCsapat,Pride2_Sense3
STOP,ComputeScalar2,Sense3,5106360466591,KrilabCsapat,Pride2_Sense3
START,ComputeCosine,Pride2_Sense3,5106360512981,KrilabCsapat,Pride2_Sense3
STOP,ComputeCosine,Pride2_Sense3,5106360522816,KrilabCsapat,Pride2_Sense3
QUEUE,Tokenize1,Pride2,5106360594012,KrilabCsapat,Pride2_Sense4
QUEUE,Tokenize2,Sense4,5106360863124,KrilabCsapat,Pride2_Sense4
QUEUE,Collect1,Pride2,5106360901280,KrilabCsapat,Pride2_Sense4
QUEUE,Collect2,Sense4,5106360942171,KrilabCsapat,Pride2_Sense4
QUEUE,ComputeScalar3,Pride2_Sense4,5106360952815,KrilabCsapat,Pride2_Sense4
QUEUE,ComputeScalar1,Pride2,5106360962061,KrilabCsapat,Pride2_Sense4
QUEUE,ComputeScalar2,Sense4,5106360970710,KrilabCsapat,Pride2_Sense4
QUEUE,ComputeCosine,Pride2_Sense4,5106360978455,KrilabCsapat,Pride2_Sense4
START,Tokenize1,Pride2,5106361261487,KrilabCsapat,Pride2_Sense4
STOP,Tokenize1,Pride2,5106365188912,KrilabCsapat,Pride2_Sense4
START,Tokenize2,Sense4,5106365444948,KrilabCsapat,Pride2_Sense4
STOP,Tokenize2,Sense4,5106369358320,KrilabCsapat,Pride2_Sense4
START,Collect1,Pride2,5106369398582,KrilabCsapat,Pride2_Sense4
STOP,Collect1,Pride2,5106371619677,KrilabCsapat,Pride2_Sense4
START,Collect2,Sense4,5106371656214,KrilabCsapat,Pride2_Sense4
STOP,Collect2,Sense4,5106373942120,KrilabCsapat,Pride2_Sense4
START,ComputeScalar3,Pride2_Sense4,5106373978220,KrilabCsapat,Pride2_Sense4
STOP,ComputeScalar3,Pride2_Sense4,5106374864273,KrilabCsapat,Pride2_Sense4
START,ComputeScalar1,Pride2,5106374894047,KrilabCsapat,Pride2_Sense4
STOP,ComputeScalar1,Pride2,5106375374711,KrilabCsapat,Pride2_Sense4
START,ComputeScalar2,Sense4,5106375406314,KrilabCsapat,Pride2_Sense4
STOP,ComputeScalar2,Sense4,5106375886444,KrilabCsapat,Pride2_Sense4
START,ComputeCosine,Pride2_Sense4,5106375921349,KrilabCsapat,Pride2_Sense4
STOP,ComputeCosine,Pride2_Sense4,5106375929266,KrilabCsapat,Pride2_Sense4
QUEUE,Tokenize1,Pride2,5106376041314,KrilabCsapat,Pride2_Sense5
QUEUE,Tokenize2,Sense5,5106376241246,KrilabCsapat,Pride2_Sense5
QUEUE,Collect1,Pride2,5106376263716,KrilabCsapat,Pride2_Sense5
QUEUE,Collect2,Sense5,5106376274015,KrilabCsapat,Pride2_Sense5
QUEUE,ComputeScalar3,Pride2_Sense5,5106376378184,KrilabCsapat,Pride2_Sense5
QUEUE,ComputeScalar1,Pride2,5106376400748,KrilabCsapat,Pride2_Sense5
QUEUE,ComputeScalar2,Sense5,5106376415939,KrilabCsapat,Pride2_Sense5
QUEUE,ComputeCosine,Pride2_Sense5,5106376429392,KrilabCsapat,Pride2_Sense5
START,Tokenize1,Pride2,5106376540601,KrilabCsapat,Pride2_Sense5
STOP,Tokenize1,Pride2,5106383755635,KrilabCsapat,Pride2_Sense5
START,Tokenize2,Sense5,5106384211238,KrilabCsapat,Pride2_Sense5
STOP,Tokenize2,Sense5,5106392550141,KrilabCsapat,Pride2_Sense5
START,Collect1,Pride2,5106392596242,KrilabCsapat,Pride2_Sense5
STOP,Collect1,Pride2,5106395107883,KrilabCsapat,Pride2_Sense5
START,Collect2,Sense5,5106395154645,KrilabCsapat,Pride2_Sense5
STOP,Collect2,Sense5,5106397807579,KrilabCsapat,Pride2_Sense5
