type,name,input_id,time,team,meas_id
START,Tokenize1,Pride2,41584782106200,SyncTask,Pride2_Sense6
STOP,Tokenize1,Pride2,41584783042300,SyncTask,Pride2_Sense6
QUEUE,Collect1,Pride2,41584783106000,SyncTask,Pride2_Sense6
START,Collect1,Pride2,41584783149300,SyncTask,Pride2_Sense6
STOP,Tokenize2,Sense6,41584795743400,SyncTask,Pride2_Sense6
QUEUE,Collect2,Sense6,41584795835400,SyncTask,Pride2_Sense6
START,Collect2,Sense6,41584795877700,SyncTask,Pride2_Sense6
STOP,Collect1,Pride2,41585190359100,SyncTask,Pride2_Sense6
QUEUE,ComputeScalar3,Pride2_Sense6,41585190493600,SyncTask,Pride2_Sense6
START,ComputeScalar3,Pride2_Sense6,41585190550100,SyncTask,Pride2_Sense6
QUEUE,ComputeScalar1,Pride2,41585190653800,SyncTask,Pride2_Sense6
START,ComputeScalar1,Pride2,41585190679400,SyncTask,Pride2_Sense6
STOP,ComputeScalar1,Pride2,41585191164600,SyncTask,Pride2_Sense6
QUEUE,ComputeCosine,Pride2_Sense6,41585191235400,SyncTask,Pride2_Sense6
START,ComputeCosine,Pride2_Sense6,41585191261900,SyncTask,Pride2_Sense6
STOP,Collect2,Sense6,41704140508200,SyncTask,Pride2_Sense6
QUEUE,ComputeScalar2,Sense6,41704140684600,SyncTask,Pride2_Sense6
START,ComputeScalar2,Sense6,41704140724000,SyncTask,Pride2_Sense6
STOP,ComputeScalar3,Pride2_Sense6,41704142005400,SyncTask,Pride2_Sense6
STOP,ComputeScalar2,Sense6,41704149643600,SyncTask,Pride2_Sense6
STOP,ComputeCosine,Pride2_Sense6,41704149818700,SyncTask,Pride2_Sense6
QUEUE,Tokenize2,Sense1,41704174384500,SyncTask,Pride3_Sense1
START,Tokenize2,Sense1,41704174411700,SyncTask,Pride3_Sense1
QUEUE,Tokenize1,Pride3,41704174531300,SyncTask,Pride3_Sense1
START,Tokenize1,Pride3,41704174566200,SyncTask,Pride3_Sense1
STOP,Tokenize2,Sense1,41704174992000,SyncTask,Pride3_Sense1
QUEUE,Collect2,Sense1,41704175064800,SyncTask,Pride3_Sense1
START,Collect2,Sense1,41704175093300,SyncTask,Pride3_Sense1
STOP,Tokenize1,Pride3,41704176428400,SyncTask,Pride3_Sense1
QUEUE,Collect1,Pride3,41704176498700,SyncTask,Pride3_Sense1
START,Collect1,Pride3,41704176519500,SyncTask,Pride3_Sense1
STOP,Collect2,Sense1,41704294679800,SyncTask,Pride3_Sense1
QUEUE,ComputeScalar3,Pride3_Sense1,41704294832800,SyncTask,Pride3_Sense1
START,ComputeScalar3,Pride3_Sense1,41704294870600,SyncTask,Pride3_Sense1
QUEUE,ComputeScalar2,Sense1,41704295006100,SyncTask,Pride3_Sense1
START,ComputeScalar2,Sense1,41704295049400,SyncTask,Pride3_Sense1
STOP,ComputeScalar2,Sense1,41704295495900,SyncTask,Pride3_Sense1
QUEUE,ComputeCosine,Pride3_Sense1,41704295577800,SyncTask,Pride3_Sense1
START,ComputeCosine,Pride3_Sense1,41704295600800,SyncTask,Pride3_Sense1
STOP,Collect1,Pride3,41705623589600,SyncTask,Pride3_Sense1
QUEUE,ComputeScalar1,Pride3,41705623712800,SyncTask,Pride3_Sense1
START,ComputeScalar1,Pride3,41705623744700,SyncTask,Pride3_Sense1
STOP,ComputeScalar3,Pride3_Sense1,41705624267600,SyncTask,Pride3_Sense1
STOP,ComputeScalar1,Pride3,41705624333600,SyncTask,Pride3_Sense1
STOP,ComputeCosine,Pride3_Sense1,41705624382800,SyncTask,Pride3_Sense1
QUEUE,Tokenize1,Pride3,41705634345200,SyncTask,Pride3_Sense2
QUEUE,Tokenize2,Sense2,41705634366000,SyncTask,Pride3_Sense2
START,Tokenize1,Pride3,41705634373500,SyncTask,Pride3_Sense2
START,Tokenize2,Sense2,41705634386900,SyncTask,Pride3_Sense2
STOP,Tokenize2,Sense2,41705635258600,SyncTask,Pride3_Sense2
QUEUE,Collect2,Sense2,41705635357600,SyncTask,Pride3_Sense2
START,Collect2,Sense2,41705635381300,SyncTask,Pride3_Sense2
STOP,Tokenize1,Pride3,41705636138500,SyncTask,Pride3_Sense2
QUEUE,Collect1,Pride3,41705636204500,SyncTask,Pride3_Sense2
START,Collect1,Pride3,41705636253300,SyncTask,Pride3_Sense2
STOP,Collect2,Sense2,41706060539600,SyncTask,Pride3_Sense2
QUEUE,ComputeScalar3,Pride3_Sense2,41706060682700,SyncTask,Pride3_Sense2
START,ComputeScalar3,Pride3_Sense2,41706060715400,SyncTask,Pride3_Sense2
QUEUE,ComputeScalar2,Sense2,41706060863300,SyncTask,Pride3_Sense2
START,ComputeScalar2,Sense2,41706060900500,SyncTask,Pride3_Sense2
STOP,ComputeScalar2,Sense2,41706061725700,SyncTask,Pride3_Sense2
QUEUE,ComputeCosine,Pride3_Sense2,41706061794400,SyncTask,Pride3_Sense2
START,ComputeCosine,Pride3_Sense2,41706061815700,SyncTask,Pride3_Sense2
STOP,Collect1,Pride3,41707086405100,SyncTask,Pride3_Sense2
QUEUE,ComputeScalar1,Pride3,41707086527800,SyncTask,Pride3_Sense2
START,ComputeScalar1,Pride3,41707086562200,SyncTask,Pride3_Sense2
STOP,ComputeScalar1,Pride3,41707087137600,SyncTask,Pride3_Sense2
STOP,ComputeScalar3,Pride3_Sense2,41707087636700,SyncTask,Pride3_Sense2
STOP,ComputeCosine,Pride3_Sense2,41707087718000,SyncTask,Pride3_Sense2
QUEUE,Tokenize1,Pride3,41707097484500,SyncTask,Pride3_Sense3
QUEUE,Tokenize2,Sense3,41707097515900,SyncTask,Pride3_Sense3
START,Tokenize1,Pride3,41707097521800,SyncTask,Pride3_Sense3
START,Tokenize2,Sense3,41707097556000,SyncTask,Pride3_Sense3
STOP,Tokenize2,Sense3,41707099633100,SyncTask,Pride3_Sense3
QUEUE,Collect2,Sense3,41707099701900,SyncTask,Pride3_Sense3
START,Collect2,Sense3,41707099722800,SyncTask,Pride3_Sense3
STOP,Tokenize1,Pride3,41707099838200,SyncTask,Pride3_Sense3
QUEUE,Collect1,Pride3,41707099886500,SyncTask,Pride3_Sense3
START,Collect1,Pride3,41707099906200,SyncTask,Pride3_Sense3
STOP,Collect1,Pride3,41708640069400,SyncTask,Pride3_Sense3
QUEUE,ComputeScalar3,Pride3_Sense3,41708640235400,SyncTask,Pride3_Sense3
START,ComputeScalar3,Pride3_Sense3,41708640283400,SyncTask,Pride3_Sense3
QUEUE,ComputeScalar1,Pride3,41708640375400,SyncTask,Pride3_Sense3
START,ComputeScalar1,Pride3,41708640397800,SyncTask,Pride3_Sense3
