kind,name,id,time,team,combination_id
End,ComputeCosine,Sense5_Pride3,10584674281886,naturakka,17
Start,Tokenize,Pride3,10584716108119,naturakka,18
Start,Tokenize,Sense6,10584716158316,naturakka,18
End,Tokenize,Pride3,10584728966579,naturakka,18
Start,Collect,Pride3,10584729031609,naturakka,18
End,Collect,Pride3,10584744467328,naturakka,18
Start,ComputeScalar,Pride3,10584744638492,naturakka,18
End,ComputeScalar,Pride3,10584745077444,naturakka,18
End,Tokenize,Sense6,10584777150100,naturakka,18
Start,Collect,Sense6,10584777211534,naturakka,18
End,Collect,Sense6,10584972665098,naturakka,18
Start,ComputeScalar,Sense6_Pride3,10584972722750,naturakka,18
Start,ComputeScalar,Sense6,10584972756174,naturakka,18
End,ComputeScalar,Sense6,10584978220050,naturakka,18
End,ComputeScalar,Sense6_Pride3,10584990554758,naturakka,18
Start,ComputeCosine,Sense6_Pride3,10584990604720,naturakka,18
End,ComputeCosine,Sense6_Pride3,10584990644863,naturakka,18
Start,Tokenize,Pride4,10585034543695,naturakka,19
Start,Tokenize,Sense1,10585034604322,naturakka,19
End,Tokenize,Sense1,10585038125874,naturakka,19
Start,Collect,Sense1,10585038167223,naturakka,19
End,Collect,Sense1,10585041100199,naturakka,19
Start,ComputeScalar,Sense1,10585041271537,naturakka,19
End,ComputeScalar,Sense1,10585041406331,naturakka,19
End,Tokenize,Pride4,10585051416101,naturakka,19
Start,Collect,Pride4,10585051469804,naturakka,19
End,Collect,Pride4,10585085879809,naturakka,19
Start,ComputeScalar,Pride4,10585085938215,naturakka,19
Start,ComputeScalar,Sense1_Pride4,10585085973812,naturakka,19
End,ComputeScalar,Pride4,10585086906088,naturakka,19
End,ComputeScalar,Sense1_Pride4,10585089658942,naturakka,19
Start,ComputeCosine,Sense1_Pride4,10585089698136,naturakka,19
End,ComputeCosine,Sense1_Pride4,10585089742868,naturakka,19
Start,Tokenize,Sense2,10585153120488,naturakka,20
Start,Tokenize,Pride4,10585153986365,naturakka,20
End,Tokenize,Sense2,10585160931744,naturakka,20
Start,Collect,Sense2,10585160986255,naturakka,20
End,Collect,Sense2,10585168299605,naturakka,20
Start,ComputeScalar,Sense2,10585168343792,naturakka,20
End,ComputeScalar,Sense2,10585168622621,naturakka,20
End,Tokenize,Pride4,10585171571411,naturakka,20
Start,Collect,Pride4,10585171599440,naturakka,20
End,Collect,Pride4,10585224956883,naturakka,20
Start,ComputeScalar,Sense2_Pride4,10585225047475,naturakka,20
Start,ComputeScalar,Pride4,10585225088891,naturakka,20
End,ComputeScalar,Pride4,10585226769473,naturakka,20
End,ComputeScalar,Sense2_Pride4,10585232398018,naturakka,20
Start,ComputeCosine,Sense2_Pride4,10585232450587,naturakka,20
End,ComputeCosine,Sense2_Pride4,10585232504885,naturakka,20
Start,Tokenize,Pride4,10585267839001,naturakka,21
Start,Tokenize,Sense3,10585267890028,naturakka,21
End,Tokenize,Sense3,10585278777618,naturakka,21
Start,Collect,Sense3,10585278823358,naturakka,21
End,Tokenize,Pride4,10585285417855,naturakka,21
Start,Collect,Pride4,10585285464178,naturakka,21
Start,ComputeScalar,Sense3,10585294826468,naturakka,21
End,Collect,Sense3,10585294870892,naturakka,21
End,ComputeScalar,Sense3,10585295562816,naturakka,21
End,Collect,Pride4,10585323252324,naturakka,21
Start,ComputeScalar,Pride4,10585323313457,naturakka,21
Start,ComputeScalar,Sense3_Pride4,10585323350392,naturakka,21
End,ComputeScalar,Pride4,10585324739767,naturakka,21
End,ComputeScalar,Sense3_Pride4,10585338386744,naturakka,21
Start,ComputeCosine,Sense3_Pride4,10585338432739,naturakka,21
End,ComputeCosine,Sense3_Pride4,10585338476560,naturakka,21
Start,Tokenize,Sense4,10585382848211,naturakka,22
Start,Tokenize,Pride4,10585382959460,naturakka,22
End,Tokenize,Pride4,10585397244976,naturakka,22
Start,Collect,Pride4,10585397293495,naturakka,22
End,Tokenize,Sense4,10585399218538,naturakka,22
Start,Collect,Sense4,10585399251850,naturakka,22
End,Collect,Sense4,10585436201859,naturakka,22
Start,ComputeScalar,Sense4,10585436424017,naturakka,22
End,Collect,Pride4,10585437112486,naturakka,22
Start,ComputeScalar,Sense4_Pride4,10585437145153,naturakka,22
Start,ComputeScalar,Pride4,10585437195873,naturakka,22
End,ComputeScalar,Sense4,10585438067262,naturakka,22
End,ComputeScalar,Pride4,10585438661721,naturakka,22
End,ComputeScalar,Sense4_Pride4,10585459417862,naturakka,22
Start,ComputeCosine,Sense4_Pride4,10585459474207,naturakka,22
End,ComputeCosine,Sense4_Pride4,10585459522145,naturakka,22
Start,Tokenize,Sense5,10585500250710,naturakka,23
Start,Tokenize,Pride4,10585500451729,naturakka,23
End,Tokenize,Pride4,10585515728453,naturakka,23
Start,Collect,Pride4,10585515793189,naturakka,23
End,Tokenize,Sense5,10585541971283,naturakka,23
Start,Collect,Sense5,10585542062347,naturakka,23
End,Collect,Pride4,10585565577591,naturakka,23
Start,ComputeScalar,Pride4,10585565751442,naturakka,23
End,ComputeScalar,Pride4,10585567338247,naturakka,23
End,Collect,Sense5,10585637419929,naturakka,23
Start,ComputeScalar,Sense5_Pride4,10585637485581,naturakka,23
Start,ComputeScalar,Sense5,10585637526538,naturakka,23
End,ComputeScalar,Sense5,10585640786171,naturakka,23
End,ComputeScalar,Sense5_Pride4,10585665141237,naturakka,23
Start,ComputeCosine,Sense5_Pride4,10585665216495,naturakka,23
End,ComputeCosine,Sense5_Pride4,10585665277978,naturakka,23
Start,Tokenize,Pride4,10585717962098,naturakka,24
Start,Tokenize,Sense6,10585718087476,naturakka,24
End,Tokenize,Pride4,10585732943215,naturakka,24
Start,Collect,Pride4,10585732996859,naturakka,24
End,Collect,Pride4,10585772051794,naturakka,24
Start,ComputeScalar,Pride4,10585772250972,naturakka,24
End,ComputeScalar,Pride4,10585773376518,naturakka,24
End,Tokenize,Sense6,10585789740209,naturakka,24
Start,Collect,Sense6,10585789786383,naturakka,24
End,Collect,Sense6,10585979804698,naturakka,24
Start,ComputeScalar,Sense6_Pride4,10585979886014,naturakka,24
Start,ComputeScalar,Sense6,10585979943273,naturakka,24
End,ComputeScalar,Sense6,10585985285311,naturakka,24
End,ComputeScalar,Sense6_Pride4,10586004933097,naturakka,24
Start,ComputeCosine,Sense6_Pride4,10586004968337,naturakka,24
End,ComputeCosine,Sense6_Pride4,10586005011200,naturakka,24
Start,Tokenize,Pride5,10586035123207,naturakka,25
Start,Tokenize,Sense1,10586035348672,naturakka,25
End,Tokenize,Sense1,10586037699720,naturakka,25
Start,Collect,Sense1,10586037746600,naturakka,25
End,Collect,Sense1,10586041484264,naturakka,25
Start,ComputeScalar,Sense1,10586041540824,naturakka,25
End,ComputeScalar,Sense1,10586041679713,naturakka,25
End,Tokenize,Pride5,10586065456615,naturakka,25
Start,Collect,Pride5,10586065511917,naturakka,25
End,Collect,Pride5,10586145690661,naturakka,25
Start,ComputeScalar,Sense1_Pride5,10586145775028,naturakka,25
Start,ComputeScalar,Pride5,10586145847637,naturakka,25
End,ComputeScalar,Pride5,10586148377834,naturakka,25
End,ComputeScalar,Sense1_Pride5,10586149965086,naturakka,25
Start,ComputeCosine,Sense1_Pride5,10586149991362,naturakka,25
End,ComputeCosine,Sense1_Pride5,10586150028402,naturakka,25
Start,Tokenize,Pride5,10586199407781,naturakka,26
Start,Tokenize,Sense2,10586199535219,naturakka,26
End,Tokenize,Sense2,10586206194797,naturakka,26
Start,Collect,Sense2,10586206271775,naturakka,26
End,Collect,Sense2,10586213414371,naturakka,26
Start,ComputeScalar,Sense2,10586213487352,naturakka,26
End,ComputeScalar,Sense2,10586213750103,naturakka,26
End,Tokenize,Pride5,10586231132494,naturakka,26
Start,Collect,Pride5,10586231181595,naturakka,26
End,Collect,Pride5,10586317670260,naturakka,26
Start,ComputeScalar,Sense2_Pride5,10586317736823,naturakka,26
Start,ComputeScalar,Pride5,10586317773560,naturakka,26
End,ComputeScalar,Pride5,10586322300324,naturakka,26
End,ComputeScalar,Sense2_Pride5,10586326765048,naturakka,26
Start,ComputeCosine,Sense2_Pride5,10586326798086,naturakka,26
End,ComputeCosine,Sense2_Pride5,10586326838903,naturakka,26
Start,Tokenize,Pride5,10586366633935,naturakka,27
Start,Tokenize,Sense3,10586366765458,naturakka,27
End,Tokenize,Sense3,10586382982179,naturakka,27
Start,Collect,Sense3,10586383041317,naturakka,27
End,Collect,Sense3,10586398990556,naturakka,27
Start,ComputeScalar,Sense3,10586399175145,naturakka,27
End,ComputeScalar,Sense3,10586399771702,naturakka,27
End,Tokenize,Pride5,10586404751884,naturakka,27
Start,Collect,Pride5,10586404817190,naturakka,27
End,Collect,Pride5,10586490779178,naturakka,27
Start,ComputeScalar,Sense3_Pride5,10586490893882,naturakka,27
Start,ComputeScalar,Pride5,10586490990465,naturakka,27
End,ComputeScalar,Pride5,10586493649585,naturakka,27
End,ComputeScalar,Sense3_Pride5,10586504464821,naturakka,27
Start,ComputeCosine,Sense3_Pride5,10586504507682,naturakka,27
End,ComputeCosine,Sense3_Pride5,10586504549434,naturakka,27
Start,Tokenize,Sense4,10586531897182,naturakka,28
Start,Tokenize,Pride5,10586532105879,naturakka,28
End,Tokenize,Sense4,10586548076577,naturakka,28
Start,Collect,Sense4,10586548130993,naturakka,28
End,Tokenize,Pride5,10586562552193,naturakka,28
Start,Collect,Pride5,10586562603591,naturakka,28
Start,ComputeScalar,Sense4,10586586714534,naturakka,28
End,Collect,Sense4,10586586759733,naturakka,28
End,ComputeScalar,Sense4,10586587852383,naturakka,28
End,Collect,Pride5,10586647672921,naturakka,28
Start,ComputeScalar,Sense4_Pride5,10586647738523,naturakka,28
Start,ComputeScalar,Pride5,10586647808290,naturakka,28
End,ComputeScalar,Pride5,10586650219723,naturakka,28
End,ComputeScalar,Sense4_Pride5,10586674166726,naturakka,28
Start,ComputeCosine,Sense4_Pride5,10586674202053,naturakka,28
End,ComputeCosine,Sense4_Pride5,10586674247028,naturakka,28
Start,Tokenize,Pride5,10586698072015,naturakka,29
Start,Tokenize,Sense5,10586698270431,naturakka,29
End,Tokenize,Sense5,10586731490170,naturakka,29
Start,Collect,Sense5,10586731559180,naturakka,29
End,Tokenize,Pride5,10586734832824,naturakka,29
Start,Collect,Pride5,10586734857399,naturakka,29
Start,ComputeScalar,Sense5,10586814709775,naturakka,29
End,Collect,Sense5,10586814770653,naturakka,29
End,ComputeScalar,Sense5,10586817613843,naturakka,29
End,Collect,Pride5,10586817940206,naturakka,29
Start,ComputeScalar,Pride5,10586817977025,naturakka,29
Start,ComputeScalar,Sense5_Pride5,10586818044353,naturakka,29
End,ComputeScalar,Pride5,10586820639242,naturakka,29
End,ComputeScalar,Sense5_Pride5,10586856154052,naturakka,29
Start,ComputeCosine,Sense5_Pride5,10586856214208,naturakka,29
End,ComputeCosine,Sense5_Pride5,10586856278522,naturakka,29
Start,Tokenize,Sense6,10586913383313,naturakka,30
Start,Tokenize,Pride5,10586913608512,naturakka,30
End,Tokenize,Pride5,10586941489304,naturakka,30
Start,Collect,Pride5,10586941561496,naturakka,30
End,Tokenize,Sense6,10586990302225,naturakka,30
Start,Collect,Sense6,10586990354034,naturakka,30
End,Collect,Pride5,10587037382451,naturakka,30
Start,ComputeScalar,Pride5,10587037555077,naturakka,30
End,ComputeScalar,Pride5,10587041203091,naturakka,30
End,Collect,Sense6,10587189986967,naturakka,30
Start,ComputeScalar,Sense6,10587190052270,naturakka,30
Start,ComputeScalar,Sense6_Pride5,10587190105617,naturakka,30
End,ComputeScalar,Sense6,10587191851360,naturakka,30
End,ComputeScalar,Sense6_Pride5,10587227932533,naturakka,30
Start,ComputeCosine,Sense6_Pride5,10587227980800,naturakka,30
End,ComputeCosine,Sense6_Pride5,10587228026227,naturakka,30
Start,Tokenize,Pride6,10587287306395,naturakka,31
Start,Tokenize,Sense1,10587287556529,naturakka,31
End,Tokenize,Sense1,10587289737376,naturakka,31
Start,Collect,Sense1,10587289765220,naturakka,31
End,Collect,Sense1,10587292773534,naturakka,31
Start,ComputeScalar,Sense1,10587292910584,naturakka,31
End,ComputeScalar,Sense1,10587293076676,naturakka,31
End,Tokenize,Pride6,10587345384953,naturakka,31
Start,Collect,Pride6,10587345467295,naturakka,31
End,Collect,Pride6,10587543369480,naturakka,31
Start,ComputeScalar,Sense1_Pride6,10587543453021,naturakka,31
Start,ComputeScalar,Pride6,10587543535062,naturakka,31
End,ComputeScalar,Sense1_Pride6,10587548631542,naturakka,31
